#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.384316e-05	1.246536e-06	-4.621978e-06	2.759917e-16	-1.910888e-15	1.557987e-15
1.339261e-05	1.169173e-06	-4.749244e-06	1.204657e-15	-1.786369e-15	1.607880e-15
1.290827e-05	1.165493e-06	-4.815474e-06	1.379307e-15	-2.081710e-15	2.979082e-15
1.244048e-05	1.202674e-06	-4.822971e-06	1.566441e-15	-1.665502e-15	3.745806e-15
1.154716e-05	4.182537e-07	-4.860903e-06	3.320817e-15	-1.015499e-15	4.862968e-15
1.119432e-05	2.091732e-07	-4.791782e-06	3.704365e-15	-4.967948e-16	5.232736e-15
1.119738e-05	-1.916893e-07	-4.795280e-06	3.284846e-15	3.830624e-16	4.936236e-15
1.144637e-05	-5.788464e-07	-4.825140e-06	2.904073e-15	8.762477e-16	4.655575e-15
1.264040e-05	-9.875055e-07	-4.870124e-06	1.746580e-15	1.728279e-15	3.695573e-15
1.342487e-05	-1.217248e-06	-4.730734e-06	9.785545e-16	1.754202e-15	1.714843e-15
1.297379e-05	-1.198988e-06	-4.802200e-06	1.225176e-15	2.099760e-15	2.876261e-15
1.344425e-05	-2.178435e-06	-4.370062e-06	4.780523e-16	3.702308e-15	3.018738e-15
1.340683e-05	-2.539161e-06	-4.178957e-06	2.334603e-16	4.787350e-15	3.549655e-15
1.369709e-05	-2.725104e-06	-3.982756e-06	-6.359602e-16	5.307789e-15	3.354629e-15
1.410305e-05	-2.732917e-06	-3.830867e-06	-1.400135e-15	4.875421e-15	3.215756e-15
1.506578e-05	-1.968643e-06	-3.776980e-06	-3.031542e-15	3.988766e-15	2.352259e-15
1.544614e-05	-1.955533e-06	-3.498136e-06	-4.023831e-15	3.506731e-15	2.128662e-15
1.579673e-05	-1.946166e-06	-3.175402e-06	-5.752463e-15	4.454330e-15	2.829029e-15
1.611158e-05	-1.920945e-06	-2.831277e-06	-7.059364e-15	4.050384e-15	2.782693e-15
1.638958e-05	-1.864689e-06	-2.482588e-06	-8.289679e-15	4.647776e-15	2.843039e-15
1.663777e-05	-1.796399e-06	-2.103481e-06	-1.011258e-14	4.260265e-15	2.674789e-15
1.685243e-05	-1.740139e-06	-1.665623e-06	-1.281892e-14	5.770034e-15	2.940429e-15
1.702231e-05	-1.700028e-06	-1.194033e-06	-1.319637e-14	4.570509e-15	1.917309e-15
1.711200e-05	-1.718686e-06	-7.123887e-07	-1.477947e-14	5.875241e-15	1.983447e-15
1.714187e-05	-1.769662e-06	-2.328876e-07	-1.562908e-14	5.626783e-15	4.064173e-16
1.713704e-05	-1.793328e-06	2.157685e-07	-1.355687e-14	5.516427e-15	1.059707e-16
1.709072e-05	-1.800042e-06	6.619637e-07	-1.477975e-14	5.366690e-15	-1.383847e-15
1.290768e-05	-1.980734e-06	-4.543892e-06	9.857284e-16	2.975902e-15	3.350127e-15
1.293263e-05	-2.881774e-06	-4.031450e-06	7.384645e-16	4.846059e-15	3.871669e-15
1.283285e-05	-3.203543e-06	-3.789031e-06	5.216516e-16	5.245760e-15	3.553589e-15
1.307378e-05	-3.370390e-06	-3.607818e-06	1.378054e-16	6.460275e-15	3.923495e-15
1.349484e-05	-3.395749e-06	-3.493882e-06	-8.602717e-16	5.800300e-15	3.697733e-15
1.450907e-05	-2.711595e-06	-3.650922e-06	-2.521997e-15	5.447807e-15	3.359965e-15
1.490859e-05	-2.678220e-06	-3.428233e-06	-3.378028e-15	5.122144e-15	3.012285e-15
1.528965e-05	-2.639691e-06	-3.158577e-06	-4.888933e-15	5.959267e-15	3.243992e-15
1.564094e-05	-2.604904e-06	-2.845031e-06	-5.750036e-15	5.441316e-15	2.907642e-15
1.595111e-05	-2.564352e-06	-2.507005e-06	-6.696771e-15	5.672321e-15	2.868364e-15
1.622442e-05	-2.492764e-06	-2.164416e-06	-8.203384e-15	5.636863e-15	2.730435e-15
1.646667e-05	-2.395173e-06	-1.821578e-06	-8.820750e-15	5.826704e-15	2.137840e-15
1.667540e-05	-2.309611e-06	-1.419991e-06	-1.046618e-14	5.422661e-15	1.735808e-15
1.142604e-05	-1.040604e-06	4.740819e-06	2.991008e-15	1.989688e-15	-5.156515e-15
1.108808e-05	-1.238197e-06	4.604341e-06	3.106411e-15	2.107303e-15	-4.826275e-15
1.075967e-05	-1.020440e-06	4.542939e-06	3.851423e-15	1.791563e-15	-5.206605e-15
1.052063e-05	-6.034905e-07	4.520341e-06	3.714228e-15	8.731811e-16	-5.245431e-15
1.075949e-05	6.232404e-07	4.616119e-06	3.516226e-15	-8.235133e-16	-5.024567e-15
1.078218e-05	1.034187e-06	4.550263e-06	3.410061e-15	-1.693060e-15	-4.996791e-15
1.111335e-05	1.225614e-06	4.615687e-06	2.911450e-15	-2.074839e-15	-5.028085e-15
1.156281e-05	1.212170e-06	4.731734e-06	2.569038e-15	-1.697999e-15	-4.740272e-15
1.191454e-05	1.415443e-06	4.731050e-06	2.038527e-15	-2.189156e-15	-4.508733e-15
1.309583e-05	1.785244e-06	4.602583e-06	8.641625e-16	-3.008501e-15	-3.498566e-15
